"year","julian.day","wild","river.age","sea.age","length","weight","sea.lice","river","country","sex"
2014,103,1,3,2,77.6,3.71,FALSE,"scorff","fr","M"
2009,102,1,2,2,75.4,3.68,TRUE,"scorff","fr","F"
2001,154,0,1,1,73.6,2.9,FALSE,"corrib","ie","F"
2000,160,0,1,1,79.5,3.36,FALSE,"corrib","ie","M"
2001,151,0,2,1,74.9,2.57,FALSE,"corrib","ie","F"
2005,104,0,1,2,84.5,3.6,FALSE,"moy","ie","F"
2006,106,1,1,2,82.1,4.62,FALSE,"nivelle","fr","F"
2001,110,0,1,2,88.9,4.78,FALSE,"moy","ie","F"
2011,99,1,2,2,68.6,2.96,FALSE,"nivelle","fr","F"
2015,172,0,1,1,62.6,1.54,FALSE,"oir","fr","M"
2007,89,1,2,2,74.2,3.51,FALSE,"scorff","fr","F"
2005,112,1,1,2,76.8,4,TRUE,"scorff","fr","M"
2017,134,0,1,2,73.5,2.48,TRUE,"scorff","fr","M"
2012,112,0,1,2,80.5,3.46,FALSE,"oir","fr","F"
2001,105,1,1,2,84.5,5.98,TRUE,"moy","ie","F"
2001,89,0,1,4,92.1,4.77,TRUE,"scorff","fr","M"
2012,115,0,2,3,96.7,7.63,FALSE,"moy","ie","F"
2009,114,0,2,2,78.6,3.58,TRUE,"oir","fr","M"
2006,164,0,1,1,70.3,2.84,FALSE,"corrib","ie","F"
2006,103,0,2,3,89.4,4.92,FALSE,"corrib","ie","F"
2002,88,1,2,2,78.7,3.52,TRUE,"corrib","ie","F"
2016,127,0,1,2,75.2,3.33,FALSE,"moy","ie","M"
2006,157,0,1,1,63.5,1.75,FALSE,"nivelle","fr","M"
2006,86,1,1,2,85,5.47,FALSE,"corrib","ie","F"
2002,141,0,1,2,96,5.3,TRUE,"corrib","ie","F"
2012,156,1,2,1,71.7,2.63,FALSE,"moy","ie","M"
2008,167,0,1,1,64.2,1.5,TRUE,"moy","ie","M"
2014,159,1,2,1,66.5,2.96,FALSE,"corrib","ie","F"
2016,124,0,1,4,105.7,7.19,TRUE,"corrib","ie","F"
2008,170,0,1,1,71.5,2.13,FALSE,"oir","fr","F"
2010,157,0,1,1,75.5,3.65,FALSE,"moy","ie","F"
2004,110,1,2,2,88.5,5.03,FALSE,"corrib","ie","F"
2013,134,0,2,2,84,3.91,FALSE,"moy","ie","M"
2013,102,1,2,2,74.5,3.61,FALSE,"oir","fr","M"
2001,82,1,1,2,84,4.7,FALSE,"oir","fr","F"
2003,108,1,2,2,81.4,4.45,FALSE,"scorff","fr","F"
2013,111,0,1,3,94.4,6.2,FALSE,"nivelle","fr","F"
2004,120,1,1,1,71.6,2.89,FALSE,"nivelle","fr","M"
2004,145,1,1,1,65.9,2.07,FALSE,"oir","fr","M"
2008,168,0,1,1,65.1,1.74,FALSE,"nivelle","fr","M"
2005,122,0,1,2,75.6,2.59,FALSE,"corrib","ie","F"
2015,108,0,1,2,77.3,3.1,FALSE,"moy","ie","M"
2000,97,0,1,2,86.5,3.85,FALSE,"corrib","ie","F"
2000,94,0,1,2,79.1,2.9,FALSE,"nivelle","fr","F"
2000,88,1,2,2,84.9,4.97,FALSE,"moy","ie","F"
2013,113,1,2,3,87,6.5,FALSE,"oir","fr","F"
2004,103,1,3,2,81.4,5.1,FALSE,"corrib","ie","F"
2004,109,0,1,2,76.7,3.37,FALSE,"scorff","fr","F"
2005,145,0,1,1,57.1,1.44,FALSE,"scorff","fr","M"
2001,109,0,1,2,89.7,4.59,FALSE,"corrib","ie","F"
2013,118,0,1,2,77.6,3.49,FALSE,"moy","ie","F"
2006,99,1,2,2,84.2,5.45,FALSE,"corrib","ie","M"
2016,96,1,1,2,77.3,3.69,FALSE,"moy","ie","F"
2012,96,1,1,2,74,3.16,FALSE,"nivelle","fr","M"
2007,175,0,2,1,29.7,2.65,FALSE,"corrib","ie","M"
2008,181,0,1,1,65.9,1.79,FALSE,"scorff","fr","F"
2002,180,0,1,1,76.8,3,FALSE,"moy","ie","M"
2011,124,0,1,3,92.1,5.35,FALSE,"corrib","ie","F"
2011,150,1,2,1,70.2,3.01,FALSE,"corrib","ie","F"
2005,136,0,1,2,79.7,3.16,FALSE,"nivelle","fr","M"
2015,162,0,1,1,76.2,3.49,FALSE,"corrib","ie","F"
2004,86,1,2,4,103,7.03,TRUE,"corrib","ie","M"
2003,88,1,1,4,106.1,10.08,FALSE,"moy","ie","F"
2001,123,0,1,2,74.7,2.73,FALSE,"scorff","fr","F"
2003,169,0,1,1,62.4,1.49,FALSE,"scorff","fr","F"
2008,95,0,3,2,88,4.38,FALSE,"oir","fr","F"
2013,60,1,2,2,72.2,3.59,FALSE,"nivelle","fr","M"
2016,152,0,2,1,70.4,1.96,FALSE,"moy","ie","M"
2009,152,1,1,1,57.1,1.77,FALSE,"nivelle","fr","M"
2010,149,1,2,1,58,1.79,FALSE,"nivelle","fr","M"
2017,144,1,2,1,69.6,2.85,FALSE,"corrib","ie","F"
2003,106,0,2,2,83.3,4.54,FALSE,"moy","ie","F"
2003,148,0,1,1,65.2,1.96,FALSE,"oir","fr","M"
2006,88,1,1,3,85.4,4.25,FALSE,"nivelle","fr","F"
2004,89,1,2,3,85.3,4.59,TRUE,"nivelle","fr","F"
2017,169,0,2,1,70.9,2.46,TRUE,"corrib","ie","M"
2005,148,0,2,1,63.3,1.83,FALSE,"oir","fr","M"
2011,103,0,1,3,101.3,7.68,TRUE,"moy","ie","F"
2007,166,0,2,1,26.5,2.14,FALSE,"corrib","ie","M"
2009,152,1,2,1,65.4,2.58,FALSE,"scorff","fr","M"
2001,95,1,2,4,108.2,8.86,FALSE,"moy","ie","F"
2011,107,0,1,3,97,5.91,TRUE,"corrib","ie","F"
2008,158,0,1,1,60.6,1.56,FALSE,"moy","ie","F"
2003,86,1,3,2,92.1,6.85,FALSE,"corrib","ie","F"
2016,123,1,2,2,73.8,3.11,FALSE,"scorff","fr","F"
2003,87,1,1,2,86,4.77,FALSE,"corrib","ie","F"
2005,97,0,1,2,84.1,4.28,FALSE,"corrib","ie","M"
2006,149,1,1,1,67.7,2.65,FALSE,"nivelle","fr","M"
2003,101,0,1,2,101.4,6.88,TRUE,"moy","ie","F"
2001,87,1,2,2,73.1,3.13,FALSE,"nivelle","fr","F"
2009,164,0,2,1,70,2.08,FALSE,"corrib","ie","M"
2014,153,0,1,1,68.1,2.33,FALSE,"moy","ie","M"
2008,166,0,2,1,61.1,1.49,FALSE,"oir","fr","M"
2017,154,0,1,1,68,2.13,FALSE,"corrib","ie","M"
2010,168,0,1,1,73.3,2.38,TRUE,"corrib","ie","F"
2013,125,0,2,2,77.3,3.5,FALSE,"moy","ie","F"
2004,98,1,2,2,81.7,4.53,FALSE,"scorff","fr","F"
2000,99,1,1,2,84.7,4.85,TRUE,"corrib","ie","F"
2011,116,1,2,2,79.7,4.42,FALSE,"moy","ie","F"
2009,163,0,1,1,64.2,1.87,FALSE,"moy","ie","M"
2007,169,0,2,1,27.4,2.02,FALSE,"corrib","ie","M"
2006,156,0,1,1,76.6,3.06,FALSE,"corrib","ie","M"
2005,139,1,2,1,81.2,4.33,FALSE,"corrib","ie","M"
2014,135,1,2,1,58.4,1.96,FALSE,"moy","ie","M"
2000,142,1,2,1,66.2,2.28,FALSE,"nivelle","fr","M"
2009,171,0,1,1,82.5,3.19,FALSE,"corrib","ie","M"
2005,96,0,1,2,85,4.12,FALSE,"nivelle","fr","F"
2005,171,0,1,1,67.9,2.12,TRUE,"corrib","ie","M"
2006,107,1,1,2,69.9,3.18,FALSE,"scorff","fr","M"
2003,82,1,3,3,88.3,5.38,FALSE,"scorff","fr","F"
2000,106,0,2,2,84.8,3.95,FALSE,"nivelle","fr","M"
2006,108,1,2,3,92.3,6.84,FALSE,"moy","ie","F"
2001,99,0,2,2,90.4,6.06,TRUE,"moy","ie","M"
2004,150,1,2,1,72.5,2.86,FALSE,"moy","ie","M"
2011,159,1,2,1,53.5,1.32,FALSE,"scorff","fr","F"
2005,92,1,2,4,98.8,8.42,FALSE,"moy","ie","F"
2003,83,1,2,2,89.1,5.49,FALSE,"corrib","ie","M"
2016,169,1,2,1,74.2,3.86,FALSE,"corrib","ie","F"
2009,97,1,1,3,88.6,5.83,FALSE,"corrib","ie","F"
2008,140,1,2,1,74.7,3.97,FALSE,"moy","ie","M"
2009,105,1,2,2,73.8,3.37,FALSE,"nivelle","fr","F"
2015,107,0,1,2,80.6,3.06,FALSE,"oir","fr","F"
2003,106,0,1,2,83.1,3.92,FALSE,"nivelle","fr","F"
2011,165,0,1,1,71.3,1.9,FALSE,"corrib","ie","M"
2001,81,1,3,2,78.9,4.63,FALSE,"scorff","fr","F"
2014,126,0,1,2,92.8,5.73,TRUE,"corrib","ie","F"
2008,126,0,1,2,92.5,5.33,FALSE,"corrib","ie","F"
2014,152,1,2,1,60,2.03,FALSE,"scorff","fr","M"
2006,131,1,1,2,84.3,5.93,FALSE,"corrib","ie","F"
2008,104,0,1,3,103.5,6.93,TRUE,"corrib","ie","F"
2003,92,1,1,2,82,4.87,FALSE,"scorff","fr","F"
2001,152,0,1,1,69.1,1.8,FALSE,"corrib","ie","M"
2005,126,0,1,2,86.4,4.04,FALSE,"corrib","ie","F"
2006,115,0,1,2,74.9,2.28,FALSE,"scorff","fr","F"
2000,102,0,1,2,74,2.2,FALSE,"nivelle","fr","F"
2008,137,1,1,1,69,3.02,FALSE,"corrib","ie","M"
2005,104,0,1,3,97,6.4,FALSE,"corrib","ie","F"
2011,156,0,1,1,76.6,2.55,FALSE,"moy","ie","M"
2016,139,0,1,3,78.2,3.35,TRUE,"scorff","fr","F"
2016,149,1,2,1,64.1,2.23,FALSE,"nivelle","fr","M"
2012,117,0,1,2,80,3.06,TRUE,"corrib","ie","F"
2011,156,1,3,1,62.1,2.06,FALSE,"nivelle","fr","M"
2008,134,0,1,4,93.4,5.29,TRUE,"scorff","fr","F"
2013,164,1,2,1,70.1,3.15,FALSE,"moy","ie","M"
2017,166,1,2,1,55.2,1.54,FALSE,"scorff","fr","F"
2004,111,0,2,2,76.7,2.95,FALSE,"nivelle","fr","F"
2001,85,1,2,2,90.1,6.86,FALSE,"moy","ie","F"
2016,155,0,1,1,60,1.56,FALSE,"scorff","fr","M"
2003,92,1,1,2,86.4,6.24,FALSE,"corrib","ie","F"
2015,112,1,3,2,76.1,3.86,FALSE,"scorff","fr","F"
2011,96,1,2,2,71.9,2.85,FALSE,"nivelle","fr","M"
2003,99,1,1,2,91.6,5.51,FALSE,"scorff","fr","F"
2012,179,0,1,1,53,1.06,FALSE,"nivelle","fr","F"
2002,147,1,1,1,72.9,2.32,FALSE,"moy","ie","M"
2002,71,1,2,2,83.6,5.01,FALSE,"oir","fr","F"
2001,81,1,2,2,82.3,4.57,FALSE,"corrib","ie","F"
2007,162,1,2,1,28,2.96,FALSE,"corrib","ie","M"
2005,104,0,1,2,77.1,3.41,FALSE,"scorff","fr","F"
2008,107,0,1,4,96.8,5.54,FALSE,"scorff","fr","F"
2008,106,1,2,2,78.5,3.69,TRUE,"nivelle","fr","F"
2006,119,0,2,2,79.7,3.49,FALSE,"moy","ie","F"
2005,160,0,1,1,75.9,2.51,FALSE,"corrib","ie","F"
2011,137,1,1,1,62.4,1.81,FALSE,"nivelle","fr","F"
2002,88,1,2,2,70.5,3.03,FALSE,"scorff","fr","F"
2005,117,0,1,3,85.6,4.3,FALSE,"oir","fr","F"
2004,110,0,1,3,88.3,4.67,FALSE,"corrib","ie","M"
2001,78,1,2,2,90.4,6.52,FALSE,"corrib","ie","M"
2013,146,0,1,1,53.6,0.9,FALSE,"scorff","fr","M"
2002,157,1,1,1,51.9,0.92,FALSE,"scorff","fr","M"
2008,163,0,1,1,52.2,0.9,FALSE,"nivelle","fr","F"
2000,83,1,1,3,91.3,6.74,FALSE,"corrib","ie","F"
2007,105,0,1,4,37.8,5.63,TRUE,"corrib","ie","F"
2009,180,0,2,1,72.1,2.75,FALSE,"scorff","fr","M"
2000,122,0,1,2,83.5,4.39,FALSE,"corrib","ie","F"
2016,150,1,2,1,68.8,2.61,FALSE,"corrib","ie","M"
2009,106,1,1,2,88.2,5.41,FALSE,"corrib","ie","F"
2009,146,1,2,1,69,2.66,FALSE,"corrib","ie","M"
2000,119,0,2,2,76.7,3.33,TRUE,"scorff","fr","M"
2009,108,0,1,2,82.6,3.9,FALSE,"moy","ie","F"
2001,98,1,2,2,87.9,6.23,FALSE,"nivelle","fr","F"
2017,173,0,1,1,66.6,1.82,FALSE,"moy","ie","F"
2017,169,0,1,1,72.4,2.39,FALSE,"moy","ie","M"
2001,104,1,2,3,89.8,6.35,FALSE,"oir","fr","F"
2016,117,0,1,2,76.1,3.38,FALSE,"scorff","fr","F"
2005,118,0,1,2,83,3.48,FALSE,"corrib","ie","F"
2004,121,0,2,3,83.8,3.91,FALSE,"corrib","ie","F"
2010,100,0,1,2,87.2,4.44,FALSE,"moy","ie","F"
2000,140,1,2,1,69.3,3.11,FALSE,"scorff","fr","F"
2008,152,0,1,1,71.7,2.32,FALSE,"moy","ie","F"
2011,167,0,1,1,70.4,2.46,FALSE,"corrib","ie","F"
2008,149,1,3,1,60.7,1.98,FALSE,"nivelle","fr","F"
2007,86,1,2,2,35,4.65,FALSE,"moy","ie","F"
2003,115,0,1,2,87.7,4.43,FALSE,"scorff","fr","M"
2008,169,0,1,1,70.1,2.11,FALSE,"nivelle","fr","M"
2004,149,1,1,1,69.4,2.71,FALSE,"nivelle","fr","F"
2014,180,0,1,1,63,1.61,FALSE,"oir","fr","F"
2002,104,0,1,2,81.8,3.69,FALSE,"corrib","ie","F"
2000,97,0,1,2,88.7,4.43,FALSE,"scorff","fr","F"
2014,133,1,1,1,72.1,3.36,FALSE,"corrib","ie","M"
2001,156,0,2,1,74.5,3.19,FALSE,"corrib","ie","F"
2003,99,0,2,2,89.3,5.44,FALSE,"moy","ie","F"
2013,163,0,1,1,73.9,2.92,FALSE,"moy","ie","M"
2005,95,1,1,2,86.7,5.66,FALSE,"moy","ie","F"
2008,116,0,1,2,82.4,3.51,FALSE,"moy","ie","F"
2012,145,1,2,1,68,2.49,FALSE,"corrib","ie","M"
2010,107,0,2,4,89.7,5,FALSE,"nivelle","fr","F"
2008,122,0,1,2,77.2,3.14,FALSE,"nivelle","fr","F"
2006,166,0,1,1,70.4,2.38,FALSE,"moy","ie","M"
2007,92,1,1,3,38.5,7.59,FALSE,"moy","ie","F"
2014,174,0,1,1,71.8,2.22,FALSE,"moy","ie","F"
2007,113,0,1,2,79.8,3.66,FALSE,"scorff","fr","F"
2003,86,0,1,4,96.9,6.88,FALSE,"moy","ie","M"
2009,111,0,2,4,93.7,5.41,TRUE,"scorff","fr","F"
2006,97,1,2,2,77.1,4.27,FALSE,"nivelle","fr","F"
2000,94,0,2,2,98.6,5.61,FALSE,"moy","ie","F"
2006,111,0,1,2,86.3,3.87,TRUE,"corrib","ie","F"
2003,106,0,2,2,85.4,3.99,FALSE,"corrib","ie","F"
2009,109,0,1,2,88,5.44,FALSE,"corrib","ie","F"
2005,92,1,2,3,90.7,5.22,TRUE,"moy","ie","F"
2010,152,1,1,1,66.3,2.45,FALSE,"nivelle","fr","M"
2005,107,1,3,2,99,7.43,FALSE,"corrib","ie","F"
2003,135,1,2,1,70.4,2.5,FALSE,"corrib","ie","F"
2014,166,0,2,1,53.8,1.27,FALSE,"scorff","fr","M"
2015,171,1,2,1,68.5,2.11,FALSE,"moy","ie","F"
2002,68,1,1,2,83.2,4.87,FALSE,"oir","fr","F"
2000,101,0,1,2,74.9,2.44,FALSE,"scorff","fr","F"
2007,148,1,1,1,25.4,2.03,FALSE,"corrib","ie","M"
2016,104,0,2,2,75.9,3.64,FALSE,"scorff","fr","F"
2014,169,0,1,1,63.7,1.75,FALSE,"nivelle","fr","M"
2003,83,1,3,4,98.9,7.26,FALSE,"corrib","ie","F"
2009,196,0,1,1,69.9,2.24,FALSE,"scorff","fr","M"
2003,162,0,1,1,71.5,2.27,FALSE,"moy","ie","M"
2005,184,0,1,1,70.1,2.56,FALSE,"moy","ie","M"
2012,92,1,1,2,73.8,3.74,FALSE,"moy","ie","F"
2013,122,0,1,2,80.9,3.39,FALSE,"scorff","fr","F"
2004,107,0,1,2,84.8,4.99,FALSE,"corrib","ie","F"
2005,112,0,1,3,95.4,5.57,FALSE,"corrib","ie","M"
2003,166,0,1,1,59.7,1.48,FALSE,"scorff","fr","F"
2000,129,1,1,1,80.8,3.76,FALSE,"oir","fr","M"
2002,90,1,2,2,76.9,3.58,FALSE,"scorff","fr","M"
2006,100,1,2,2,83.3,4.48,FALSE,"corrib","ie","F"
2007,148,1,2,1,65,2.08,FALSE,"scorff","fr","M"
2010,90,1,1,2,80.7,4.43,FALSE,"scorff","fr","F"
2004,160,0,1,1,67.1,2.34,FALSE,"corrib","ie","M"
2005,76,1,3,2,74.4,3.05,FALSE,"scorff","fr","M"
2012,98,0,1,2,76.5,2.97,FALSE,"nivelle","fr","M"
2016,141,0,1,2,90.2,4.62,FALSE,"corrib","ie","M"
2011,125,0,1,3,81.6,3.74,FALSE,"scorff","fr","F"
2004,97,0,2,2,79.7,3.64,FALSE,"moy","ie","F"
2017,133,0,1,3,89.7,4.44,FALSE,"moy","ie","F"
2009,94,1,1,2,87.8,4.58,FALSE,"moy","ie","F"
2005,100,1,2,2,92.5,5.71,FALSE,"corrib","ie","M"
2008,167,0,1,1,71.9,2.43,FALSE,"moy","ie","F"
2005,90,1,1,2,84.8,4.33,FALSE,"moy","ie","F"
2013,126,1,2,2,79.2,4.39,FALSE,"scorff","fr","F"
2000,100,1,2,4,100.7,7.41,FALSE,"corrib","ie","F"
2001,159,0,2,1,69.4,2.82,FALSE,"moy","ie","M"
2012,130,0,1,2,81,4.37,FALSE,"moy","ie","M"
2010,147,1,2,1,65.2,2.04,FALSE,"nivelle","fr","M"
2009,116,0,1,2,73.9,2.49,FALSE,"nivelle","fr","F"
2017,121,0,1,2,86.2,4,FALSE,"corrib","ie","F"
2001,94,1,2,3,92.7,7.18,FALSE,"moy","ie","F"
2013,117,0,1,2,83.1,3.98,FALSE,"corrib","ie","F"
2003,107,0,1,2,91.2,5.33,TRUE,"moy","ie","F"
2006,142,0,1,1,73.6,2.88,FALSE,"scorff","fr","M"
2006,155,0,2,1,63.1,1.66,FALSE,"nivelle","fr","M"
2004,105,0,1,4,84.8,3.53,FALSE,"scorff","fr","M"
2010,115,0,1,2,78.5,2.83,FALSE,"moy","ie","F"
2012,106,0,2,4,86.3,4.24,FALSE,"oir","fr","F"
2008,96,1,1,2,84.5,4.72,TRUE,"scorff","fr","F"
2002,97,0,1,2,89.9,4.34,FALSE,"moy","ie","M"
2016,124,1,2,2,82.8,4.37,FALSE,"corrib","ie","F"
2000,81,1,2,2,91.5,7.12,TRUE,"corrib","ie","F"
2002,153,0,1,1,77.7,3.17,FALSE,"corrib","ie","F"
2012,188,0,1,1,62.8,1.73,FALSE,"corrib","ie","F"
2008,160,0,1,1,69.6,2.05,FALSE,"nivelle","fr","M"
2012,128,0,1,2,78.2,3.04,FALSE,"nivelle","fr","F"
2002,163,0,1,1,59.8,1.46,FALSE,"oir","fr","F"
2016,118,0,2,2,90.3,5.16,FALSE,"corrib","ie","M"
2015,157,0,1,1,71.1,2.36,FALSE,"moy","ie","M"
2000,147,0,1,1,71.6,2.55,FALSE,"nivelle","fr","M"
2017,122,0,2,2,83.5,4.42,FALSE,"moy","ie","F"
2012,108,1,2,3,84.7,4.53,FALSE,"moy","ie","F"
2007,144,1,2,1,27.8,3.07,FALSE,"corrib","ie","M"
2004,97,1,1,2,89.8,5.48,FALSE,"corrib","ie","F"
2014,172,1,1,1,69.2,2.6,FALSE,"corrib","ie","M"
2003,121,0,1,2,83.2,4.26,FALSE,"corrib","ie","M"
2006,100,0,1,2,82.4,3.7,FALSE,"corrib","ie","M"
2006,101,0,1,2,86.2,5.03,TRUE,"corrib","ie","F"
2013,178,0,1,1,69.7,2.32,FALSE,"scorff","fr","M"
2003,106,0,1,2,74.2,2.93,FALSE,"scorff","fr","F"
2014,158,0,1,1,59.5,1.35,FALSE,"scorff","fr","M"
2011,128,0,1,1,69.9,2.47,FALSE,"moy","ie","M"
2006,98,0,1,2,81.9,4.23,FALSE,"moy","ie","F"
2017,157,0,1,1,66.8,1.88,FALSE,"moy","ie","M"
2003,147,1,3,1,70.4,3.35,FALSE,"moy","ie","M"
2009,168,0,1,1,71.2,2.53,FALSE,"moy","ie","F"
2009,92,1,1,2,79,4.08,FALSE,"scorff","fr","M"
2000,169,0,2,1,73.7,2.9,FALSE,"nivelle","fr","M"
2000,96,0,1,2,95.7,5.27,FALSE,"corrib","ie","F"
2006,168,0,1,1,70.9,2.66,FALSE,"corrib","ie","F"
2005,174,0,1,1,81.4,3.24,TRUE,"moy","ie","M"
2007,157,1,1,1,28,3.5,FALSE,"corrib","ie","M"
2009,145,0,2,1,71.8,2.75,FALSE,"corrib","ie","F"
2008,159,1,1,1,66,2.29,FALSE,"scorff","fr","F"
2002,110,0,1,2,89.5,4.63,FALSE,"corrib","ie","F"
2000,115,0,1,3,80.2,3.18,FALSE,"scorff","fr","M"
2013,162,0,1,1,68.6,1.85,FALSE,"corrib","ie","F"
2000,171,0,1,1,74.5,3.15,TRUE,"moy","ie","M"
2002,126,1,1,1,64,2.16,FALSE,"oir","fr","F"
2001,99,1,2,2,87,6.84,TRUE,"scorff","fr","F"
2003,161,0,2,1,74.6,2.97,FALSE,"moy","ie","F"
2011,168,0,2,1,73.6,2.76,FALSE,"moy","ie","M"
2016,113,0,1,4,100.8,6.32,TRUE,"corrib","ie","M"
2001,110,0,1,2,68.9,2.36,FALSE,"oir","fr","F"
2013,124,0,1,4,85.4,4.4,FALSE,"scorff","fr","F"
2000,158,1,1,1,75.1,3.8,FALSE,"moy","ie","M"
2005,134,1,2,1,53.3,1.12,FALSE,"oir","fr","M"
2010,169,1,2,1,65.2,2.26,FALSE,"corrib","ie","M"
2008,163,0,1,1,64.6,1.66,FALSE,"nivelle","fr","M"
2014,166,0,1,1,69,2.41,FALSE,"moy","ie","M"
2007,152,1,2,1,72.2,3.11,FALSE,"scorff","fr","F"
2005,109,0,1,2,77.4,2.54,FALSE,"nivelle","fr","F"
2011,162,1,2,1,63.1,2.36,FALSE,"scorff","fr","F"
2011,170,0,1,1,76,2.66,FALSE,"corrib","ie","F"
2011,112,0,2,2,79.9,3.56,FALSE,"moy","ie","F"
2013,110,1,2,2,76,3.85,FALSE,"nivelle","fr","F"
2001,146,1,1,1,67.7,2.41,FALSE,"scorff","fr","M"
2002,158,0,1,1,68.6,2.36,FALSE,"corrib","ie","F"
2000,141,1,2,1,77.3,4.2,FALSE,"moy","ie","F"
2005,109,0,1,2,92.6,5.09,FALSE,"moy","ie","F"
2006,155,0,1,1,74.3,3.67,FALSE,"moy","ie","F"
2000,115,0,1,2,83.9,4.42,FALSE,"scorff","fr","F"
2015,87,1,1,2,77.8,4.46,TRUE,"moy","ie","M"
2005,137,1,2,1,69.3,2.67,FALSE,"scorff","fr","M"
2004,123,0,1,2,81,3.74,FALSE,"corrib","ie","M"
2009,162,0,2,1,65.2,1.78,FALSE,"moy","ie","F"
2005,119,0,1,3,97,5.26,FALSE,"moy","ie","F"
2006,115,0,2,2,80.9,3.21,FALSE,"oir","fr","F"
2007,111,0,1,2,33.3,4.01,FALSE,"corrib","ie","M"
2015,138,1,2,1,56,1.36,FALSE,"nivelle","fr","M"
2002,101,0,1,2,84.8,3.49,FALSE,"corrib","ie","M"
2004,171,0,2,1,70.6,2.67,FALSE,"corrib","ie","M"
2017,158,0,1,1,62.4,1.5,FALSE,"corrib","ie","F"
2001,93,1,1,2,97.9,7.58,TRUE,"moy","ie","F"
2015,107,1,1,2,78.2,4.63,FALSE,"corrib","ie","F"
2003,116,0,2,2,78.5,3.84,FALSE,"nivelle","fr","F"
2007,120,1,2,2,34.1,5.16,FALSE,"moy","ie","F"
2010,118,0,1,2,72,2.78,FALSE,"corrib","ie","F"
2014,175,0,1,1,54.1,0.97,FALSE,"scorff","fr","M"
2010,165,1,2,1,65.6,2.5,FALSE,"scorff","fr","M"
2016,168,0,2,1,62.7,1.51,FALSE,"scorff","fr","M"
2017,104,1,2,2,76.3,3.27,FALSE,"moy","ie","F"
2013,120,0,1,4,88.7,4.7,FALSE,"moy","ie","F"
2003,98,0,2,2,85.9,4.64,FALSE,"moy","ie","F"
2000,89,1,1,2,87.4,5.03,FALSE,"corrib","ie","F"
2011,120,0,1,2,83.2,3.73,FALSE,"corrib","ie","M"
2003,102,0,1,2,81.8,3.84,FALSE,"nivelle","fr","F"
2001,107,1,1,2,73.7,3.76,FALSE,"nivelle","fr","M"
2007,88,1,1,2,75.6,3.76,FALSE,"nivelle","fr","F"
2003,148,1,1,1,72.3,3.22,TRUE,"corrib","ie","M"
2014,116,0,2,2,75.7,2.85,FALSE,"scorff","fr","F"
2007,86,1,1,2,34.1,6.13,TRUE,"corrib","ie","F"
2008,156,0,1,1,72.2,2.35,FALSE,"corrib","ie","F"
2012,166,0,3,1,65.3,1.94,FALSE,"corrib","ie","F"
2017,124,0,1,2,78.9,3.43,FALSE,"oir","fr","F"
2010,142,1,2,1,68.3,2.22,FALSE,"corrib","ie","F"
2009,97,1,3,2,86.7,6.39,TRUE,"moy","ie","M"
2017,103,1,2,2,80.7,4.13,FALSE,"corrib","ie","F"
2011,147,1,2,1,68.8,2.77,FALSE,"moy","ie","M"
2000,116,1,1,1,76.2,4.13,FALSE,"moy","ie","M"
2003,83,1,2,2,80.7,4.69,FALSE,"moy","ie","F"
2006,131,0,1,2,72.9,2.27,FALSE,"scorff","fr","F"
2001,146,0,1,1,64.1,1.79,FALSE,"nivelle","fr","F"
2002,87,1,1,2,81.1,4.4,FALSE,"nivelle","fr","F"
2010,182,0,2,1,60.2,1.46,FALSE,"scorff","fr","F"
2010,116,1,2,3,84.6,4.32,FALSE,"scorff","fr","F"
2017,164,1,1,1,61.9,1.96,FALSE,"moy","ie","M"
2012,96,1,3,3,92,5.68,TRUE,"corrib","ie","F"
2003,150,1,2,1,62,2.05,FALSE,"oir","fr","F"
2006,124,0,1,2,72,2.8,FALSE,"nivelle","fr","F"
2001,148,0,2,1,67.8,2.06,FALSE,"nivelle","fr","M"
2008,137,1,2,1,60.2,1.9,FALSE,"moy","ie","F"
2010,156,0,1,1,61.7,1.55,FALSE,"oir","fr","M"
2003,102,0,1,2,82.9,3.7,FALSE,"corrib","ie","M"
2005,120,0,1,2,86,4.33,FALSE,"corrib","ie","F"
2017,123,1,1,2,64.1,1.91,FALSE,"scorff","fr","M"
2000,85,1,1,2,86.4,5.8,FALSE,"corrib","ie","F"
2008,163,1,1,1,69.6,2.62,FALSE,"moy","ie","M"
2000,113,0,1,2,90.3,5.04,TRUE,"corrib","ie","M"
2012,146,1,1,1,69.2,2.7,FALSE,"nivelle","fr","M"
2004,91,1,1,2,86.7,5.63,FALSE,"nivelle","fr","F"
2017,153,1,1,1,60.3,2.16,FALSE,"corrib","ie","F"
2010,103,0,1,2,87,4.78,FALSE,"corrib","ie","F"
2005,107,1,1,3,89.7,7.18,TRUE,"oir","fr","F"
2004,114,0,1,2,76.9,3.37,FALSE,"oir","fr","F"
2012,104,0,1,2,77.3,3.92,FALSE,"moy","ie","F"
2009,88,0,1,2,80,3.2,FALSE,"moy","ie","F"
2004,97,0,1,3,99.1,6.85,TRUE,"corrib","ie","M"
2002,112,0,1,2,73.5,2.28,FALSE,"oir","fr","F"
2003,154,0,1,1,59.7,1.36,FALSE,"oir","fr","M"
2001,91,0,1,2,79.5,3.74,FALSE,"moy","ie","M"
2003,150,0,1,1,64.3,1.85,FALSE,"moy","ie","M"
2010,156,0,1,1,61.4,1.53,FALSE,"scorff","fr","M"
